id,input_text,raw_comment,raw_title,cleaned_comment,cleaned_title,source_platform,source_url,post_id,video_id,timestamp,username,likes,replies_count,char_length,word_count,has_emoji,topic,label,note,labeler,confidence,is_hate_keyword,sampling_strategy
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEwMzMyOTYyMTU0MzI0OTI=,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> 2 thằng về đấm nhau xem ai thắng,2 thằng về đấm nhau xem ai thắng,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,2 thằng về đấm nhau xem ai thắng,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEwMzMyOTYyMTU0MzI0OTI=,,2025-05-16 04:29:02+00:00,user_186ab25d9d,0,0,32,8,False,gender-lgbtq,2,,,,True,hate_keyword
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEyNzkxMzQ1NDcwOTAyNTc=,thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> thằng súc vật,Thằng súc vật,Thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở Dĩ An.,thằng súc vật,thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an.,Facebook,,Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEyNzkxMzQ1NDcwOTAyNTc=,,2025-09-06 04:17:28+00:00,user_37e955bd1b,0,0,13,3,False,social issue - pbvm ,1,,,,True,hate_keyword
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTcxOTQyMzc1NTQwNzk5NA==,cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> <person> những thằng mà vũ phu thì gối chẳng là cái gì xin được vợ về đến nhà là xác định luôn,Minh Hoàng những thằng mà vũ phu thì gối chẳng là cái gì xin được vk về đến nhà là xác định luôn,Cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. Mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về #reels #viral #xuhuong #MultiTV,<person> những thằng mà vũ phu thì gối chẳng là cái gì xin được vợ về đến nhà là xác định luôn,cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về,Facebook,,Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTcxOTQyMzc1NTQwNzk5NA==,,2025-11-01 09:22:03+00:00,user_878bfd1ac7,0,0,94,22,False,drama,0,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTc3NjA5MDI3OTcxNjM5Ng==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> dem xu ban",Dem xu ban,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",dem xu ban,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTc3NjA5MDI3OTcxNjM5Ng==,,2025-10-25 23:33:27+00:00,user_27ae4a7b0d,0,0,10,3,False,regional discrimination,2,,,,True,hate_keyword
4ffc4ffed016,"tổng hợp phốt negav và những điều bạn không ngờ về rapper này! </s> vãi lồn dẫn dắt dư luận quá trời, thời của dư luận nên cđm chủ cần 1 chút kích là bị kích động lên rồitừ những hành động là bị soi rồi thuyết âm mưu rôid suy diễn, oh truyền thông đỉnh thậtnhiều người rơi vào bẫy kéo dư luận quá ạ","Vl dẫn dắt dư luận quá tr,thời của dư luận nên cđm chủ cần 1 chút kích là bị kích động lên rồi.Từ những hành động là bị soi rồi thuyết âm mưu rôid suy diễn,oh truyền thông đỉnh thật.Nhiều ng rơi vào bẫy kéo dư luận quá ạ =)))",Tổng hợp phốt NEGAV và những điều bạn không ngờ về rapper này!,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzQ5NzE4MzU3MDE0NTc2Nw==,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> <person> chắc cũng cong cong nhể. vô phúc mới sinh được lũ này,Nguyen Truong chắc cũng cong cong nhể. Vô phúc mới sinh đc lũ này,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,<person> chắc cũng cong cong nhể. vô phúc mới sinh được lũ này,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzQ5NzE4MzU3MDE0NTc2Nw==,,2025-05-16 16:43:15+00:00,user_b784de4984,2,0,62,13,False,gender-lgbtq,2,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTE3NjgzOTMwNDM1Njc3Mg==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> quá muộn rồi!",Quá muộn rồi!,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",quá muộn rồi!,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTE3NjgzOTMwNDM1Njc3Mg==,,2025-10-26 06:35:49+00:00,user_69d00119e0,0,0,13,3,False,regional discrimination,0,,,,True,hate_keyword
dc6b8f2b31be,"người thứ 3 - tập 124 [full] chị em ruột sống cảnh chung chồng, ""nghiệp báo"" đời con gánh chịu </s> nghe máu điên sôi , sao dại vãi","Nghe máu điên sôi , sao dại vãi","NGƯỜI THỨ 3 - TẬP 124 [FULL]: CHỊ EM RUỘT sống cảnh CHUNG CHỒNG, ""nghiệp báo"" đời con gánh chịu",,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
7fb34c6b2734,"<person> my20s <person> <person> sinh đức </s> trước nay không coi tiktok, nhưng nghe nhiều người khen clip này quá nên vô coi thử, chị đẹp nói chuyện cuốn vãi lồn, và mọi thứ đều cớ cơ sở dẫn chứng đàng hoàng. đăng ký tại vì mình yếu giao tiếp, xem xong thấy học được cách trình bày thông tin rõ ràng mà không bị khô khan í","Trước nay ko coi TT, nhưng nghe nhiều người khen clip này quá nên vô coi thử, chị đẹp nói chuyện cuốn vl, và mọi thứ đều cớ cơ sở dẫn chứng đàng hoàng. Subscribe tại vì mình yếu giao tiếp, xem xong thấy học được cách trình bày thông tin rõ ràng mà ko bị khô khan í =))))))))))",Thạch Trang my20s: Bộ Mặt Thật Của Nàng Thơ Du Học Sinh Đức,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
09245ae7fec8,"<person> gì ? </s> <user> bạn cay mới đúng , đúng là ăn cứt chó ỉa","@thuylinhvothi3142 bạn cay mới đúng 😂😂😂, đúng là ăn cứt chó ỉa :)))",Parky Có Nghĩa Là Gì ?,"<user> bạn cay mới đúng , đúng là ăn cứt chó ỉa",<person> gì ?,YouTube,,,Be4vLMW8ers,,user_anonymous,0,0,47,12,True,regional discrimination!,1,,,,True,hate_keyword
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzg2ODcwNjcwODc1MzAy,"boy phố ""gãy cánh"" ngay trước mặt </s> ông bà không đón mấy thằng này để nó gây hại cho người khác",Ông bà ko đón mấy thằng này để nó gây hại cho người khác,"Boy phố ""gãy cánh"" ngay trước mặt 😂😂
#giaothongmoingay #vanhoagiaothong #tintuc #giaothong #tainan #vipham #xuhuong #viral",ông bà không đón mấy thằng này để nó gây hại cho người khác,"boy phố ""gãy cánh"" ngay trước mặt",Facebook,,Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzg2ODcwNjcwODc1MzAy,,2025-10-08 12:49:00+00:00,user_4ebdc70c0b,0,0,59,14,False,social issues- tệ nạn giao thông,2,,,,True,hate_keyword
113a5960bb62,"người thứ 3 - tập 124 [full] chị em ruột sống cảnh chung chồng, ""nghiệp báo"" đời con gánh chịu </s> bé ơi ! bỏ đi, không thể để cho thằng đàn ông đánh mình nhé . đời con gái phải biết trân trọng bản thân. bỏ đi tìm lối đi mới cho mình nhé.","Bé ơi ! Bỏ đi, ko thể để cho thằng đàn ông đánh mình nha . Đời con gái phải biết trân trọng bản thân. Bỏ đi tìm lối đi mới cho mình nha.","NGƯỜI THỨ 3 - TẬP 124 [FULL]: CHỊ EM RUỘT sống cảnh CHUNG CHỒNG, ""nghiệp báo"" đời con gánh chịu",,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE4NzUxMTU5NjAwMTcxMzI=,thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> lũ chó . tẩy chay quán,lũ chó ...tẩy chay quán,Thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở Dĩ An.,lũ chó . tẩy chay quán,thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an.,Facebook,,Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE4NzUxMTU5NjAwMTcxMzI=,,2025-09-10 14:05:33+00:00,user_e340d7bf02,0,0,22,6,False,social issue - pbvm ,1,,,,True,hate_keyword
4adf662a6999,<person> lgbt <person> ? </s> tôi có 1 đứa bạn hóc với nó từ mẫu giáo . sau khi hết lớp 5 nó chuyển đi . nó cũbg bê đi . nhưng nó sống đúng như 1 đứa con gái không ồn ào ầm ĩ không tự hào tự cao . hoạt bát hoà đồng đến xong lớp 9 tôi đi học cao đẳng gặp nó và nó vẫn vậy mọi người đều ủng hộ yêu thương nó . vậy nhưng đứa cùng cảnh ngộ ơi . chúng mày bất bình thường thì phải tập làm sao cho nó bình thường chứ đéo phải mấy cái tôn trọng hão huyền mà chúbg mày tự vẽ trong đầu,T có 1 đứa bạn hóc vs nó từ mẫu giáo . Sau khi hết lớp 5 nó chuyển đi . Nó cũbg bê đê . Nhưng nó sống đúng như 1 đứa con gái ko ồn ào ầm ĩ ko tự hào tự cao . Hoạt bát hoà đồng đến xong lớp 9 t đi học cao đẳng gặp nó và nó vẫn vậy mọi ng đều ủng hộ yêu thương nó . V nhưng đứa cùng cảnh ngộ ơi . Chúng m bất bình thường thì phải tập làm sao cho nó bình thường chứ đéo phải mấy cái tôn trọng hão huyền mà chúbg m tự vẽ trong đầu,Tại Sao LGBT Lại Bị Kỳ Thị ?,,,Youtube,,,,,,0,0,0,0,False,,2,,,,True,hate_keyword
2a7381c2eb70,<person> | <person> </s> vụ mori đồi atlus cho chơi game lên báo luôn mà kinh vãi cả lồn d,vụ mori đồi atlus cho chơi game lên báo luôn mà kinh vcl ;D,Bóc Phốt Activision | Thánh Vắt Sữa,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMTk5MDgzMjc5ODQzNTI1NA==,<person> rồi con chó cà na không cãi lại kiểu,Xu Cà Na 🤣R con chó cà na không cãi lại kiểu,"💚
#quynhbei",<person> rồi con chó cà na không cãi lại kiểu,,Facebook,,Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMTk5MDgzMjc5ODQzNTI1NA==,,2025-11-24 14:45:00+00:00,user_eaca0d2338,0,0,45,10,False,drama,1,,,,True,hate_keyword
d3580b965d79,"<person> my20s <person> <person> sinh đức </s> cổ có mấy câu chí mạng nghe xong cười điên, mà tiktok khốn nạn vãi lồn ra","Cổ có mấy câu chí mạng nghe xog cười đin, mà TT khốn nạn vl ra",Thạch Trang my20s: Bộ Mặt Thật Của Nàng Thơ Du Học Sinh Đức,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE0NzIyMzIzODcyNjc0ODk=,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> mẹ mấy thằng đực bựa,Mẹ mấy thằng đực bựa,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,mẹ mấy thằng đực bựa,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE0NzIyMzIzODcyNjc0ODk=,,2025-05-16 07:31:32+00:00,user_63898c8aeb,0,0,20,5,False,gender-lgbtq,2,,,,True,hate_keyword
9f69f7a8d5dd,"<person> my20s <person> <person> sinh đức </s> hấp dẫn vãi cả lồn, vạch thẳng mặt nnay thì mấy kiểu như tiktok mới bớt được","Hấp dẫn vcl, vạch thẳng mặt nnay thì mấy kiểu như TT mới bớt dc",Thạch Trang my20s: Bộ Mặt Thật Của Nàng Thơ Du Học Sinh Đức,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODEwMDM3NTM4MzM4MjA1,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> lúc mày chửi, to mồm lắm","Lúc mày chửi, to mồm lắm","Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!","lúc mày chửi, to mồm lắm","phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODEwMDM3NTM4MzM4MjA1,,2025-10-26 09:07:49+00:00,user_d7ade4f464,0,0,24,6,False,regional discrimination,0,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODQzODEyMzQ4MjExNjA5,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> biết nỗi thì tha cho con trẻ có lớn nhưng chưa có khôn mọi người cả nước tha cho con",Biết nỗi thì tha cho con trẻ có lớn nhưng chưa có khôn mọi người cả nước tha cho con,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",biết nỗi thì tha cho con trẻ có lớn nhưng chưa có khôn mọi người cả nước tha cho con,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODQzODEyMzQ4MjExNjA5,,2025-10-26 12:25:52+00:00,user_ef9b89c7fd,0,0,84,20,False,regional discrimination,0,,,,True,hate_keyword
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzcwOTczNzczNDg5NTkyNw==,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> dau lồn khi đẻ ra bọn như này,Dau lol khi đẻ ra bọn như này,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,dau lồn khi đẻ ra bọn như này,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzcwOTczNzczNDg5NTkyNw==,,2025-05-16 16:56:21+00:00,user_43cdeb55cd,0,0,29,8,False,gender-lgbtq,2,,,,True,hate_keyword
f223bd4f1dbc,<person> phân biệt vùng miền </s> nam kỳ chó ?,Nam kì chó ????,Đơn Giản Hóa #43: Phân biệt vùng miền,,,Youtube,,,,,,0,0,0,0,False,,2,,,,True,hate_keyword
b023490da852,n220 rìviu <person> tịt vì nhảm. việt nam sẽ liêm chính như singapore? <user> </s> thằng hoàng nam nó bị đần à. dăm ba thằng bách khoa làm game đòi kiếm chục tỷ 30 ngày. chưa lỗ sấp mặt là may ấy,Thằng hoàng nam nó bị đần à. Dăm ba thằng bách khoa làm game đòi kiếm chục tỷ 30 ngày. Chưa lỗ sấp mặt là may ấy,NNN220 Rì-viu Thế Hệ Kỳ Tích tịt vì nhảm. Việt Nam sẽ liêm chính như Singapore? @bocphottaichinh,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
e926c36b9757,<person> my20s <person> <person> sinh đức </s> tôi không quan tâm drama lắm. tôi chỉ muốn nói yo bae xinh vãi lồn,Tôi không quan tâm drama lắm. Tôi chỉ muốn nói yo bae xinh vl 🙄,Thạch Trang my20s: Bộ Mặt Thật Của Nàng Thơ Du Học Sinh Đức,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
a68892495cc7,"tất tần tật những định kiến về lgbt - ""bị"" đồng tính chữa được </s> tôi cũng là gay đồng tính và tôi nói rất nhiều thằng gay, mi con gái hả, mẹ thằng này như con gái đừng vào nhé vệ sinh nam","Tôi cũng là gay 🏳️‍🌈 và tui nói rất nhiều 

thằng gay,mi con gái hả, mẹ thằng này như con gái 
Đừng vào nha vệ sinh nam","TẤT TẦN TẬT NHỮNG ĐỊNH KIẾN VỀ LGBT - ""BỊ"" ĐỒNG TÍNH CHỮA ĐƯỢC",,,Youtube,,,,,,0,0,0,0,False,,2,,,,True,hate_keyword
6e6e6112758d,lgbt đã thực sự thua pha này. </s> phản ứng của tôi đéo quan tâm,phản ứng của tôi: đéo quan tâm ✔️,lgbt đã thực sự thua pha này...,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjQ5MTA0NTY2MTUyNzAwMzk=,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> nhìn mặt nó không thể tha thứ được, tôi cũng người bắc tôi không bao tha thứ cho thằng này đâu, để nhà tù dạy nó, cho nó sáng mắt ra","Nhìn mặt nó ko thể tha thứ được,tôi cũng người bắc tôi ko bao tha thứ cho thằng này đâu,để nhà tù dạy nó,cho nó sáng mắt ra","Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!","nhìn mặt nó không thể tha thứ được, tôi cũng người bắc tôi không bao tha thứ cho thằng này đâu, để nhà tù dạy nó, cho nó sáng mắt ra","phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjQ5MTA0NTY2MTUyNzAwMzk=,,2025-10-26 12:36:12+00:00,user_690915e17b,0,0,132,31,False,regional discrimination,1,,,,True,hate_keyword
6bdb91f0539b,lgbt đã thực sự thua pha này. </s> với đánh dự một thằng học đội tuyển anh thì những câu nguyen anh tuan nói khiến tôi nghi ngờ rằng phải chăng tôi đã sử dụng tiếng anh sai cách,với danh dự một thằng học đội tuyển anh thì những câu nguyen anh tuan nói khiến tôi nghi ngờ rằng phải chăng tôi đã sử dụng tiếng anh sai cách,lgbt đã thực sự thua pha này...,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
