id,source_platform,topic,text_to_label,label,topic_hate,confidence,note,original_text
0bf21fbece17,YouTube,violence,"vì một số bộ phận người dân họ kêu ca rằng công an quá mạnh tay , đánh dân , hành hung không chuyên nghiệp , người nhà kiện bla bla .",0,,,,"Vì một số bộ phận người dân họ kêu ca rằng công an quá mạnh tay , đánh dân , hành hung ko chuyên nghiệp , người nhà kiện bla bla ..."
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNDcwMDEzMDQ1MDIxMzY1Mg==,Facebook,violence,chị cũng ngoncòn không đập bà. mà bà cũng không chịu. thôi tôi chịu à.,0,,,,ch cũng ngon.còn ko đập bà. mà bà cũng ko chịu. thôi t chịu á.
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfMzg2MDI5NDk3NDI3MDE1NA==,Facebook,,<person> quen quen bn nhỉ,0,,,,Chipp Jeu Oii quen quen bn nhỉ 😂
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjUzODkwNjExOTA2ODY1Nzg=,Facebook,gender,con chó này đã được các chú công an tiêm vắc xin phòng dại rồi nó đã bớt cắn càn cắn bậy,1,,,,Con chó này đã được các chú công an tiêm vắc xin phòng dại rồi nó đã bớt cắn càn cắn bậy
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEwNzkxOTEyODc2MjkwODA=,Facebook,,hết mẹ 5gb để load cái mv này,2,,,,Hết mẹ 5GB để load cái MV này
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyMzkxMjY1MDQyNjU0NDY=,Facebook,,ôi cái gì kia. cứt màu vàng .,0,,,,Ôi cái gì kia.... cứt màu vàng ...
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzc1NjExMzY3NzM2MTA3MA==,Facebook,,"<person> ai cũng như loại này thế giới diệt vong, không cần bơm nguyên tử",0,,,,"Hương Hương ai cũng như loại này thế giới diệt vong, ko cần bơm nguyên tử"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTMzMjgxMzgyMTg4MTA2OA==,Facebook,,", nguoi xua co cau,, o doi chi can hoc mot chứ nhan,, do la dao lắm nguoi,,, ai lai chang co luc sai, nhung cai sai cua chau la khong the chap nhan duoc,, mong cặc chứ cong an xu sao cho vua bung dan miền nam,, xin cam on cặc chứ,",1,,,,"❤️,,,nguoi xua co cau,,,❤️,,,o doi chi can hoc mot chu nhan,,,❤️,,,do la dao lam nguoi,,,❤️,❤️,,,ai lai chang co luc sai,,,,,,,nhung cai sai cua chau la khong the chap nhan duoc,,,❤️,,,mong cac chu cong an xu sao cho vua bung dan mien nam,,,❤️,,,xin cam on cac chu,,,,,,,,"
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzEwMjQwNDI2Mjk1MzE4ODI=,Facebook,,vượt quen rồi nay đổi giá cái nhớ đời liền,0,,,,Vượt quen rồi nay đổi giá cái nhớ đời liền
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTM5MTg2MzYxNTYyODg5Mg==,Facebook,,lp như nôn,1,,,,LP NHƯ NÔN
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzc2OTc2NjgzOTMxOTI5Ng==,Facebook,,người miền nào,0,,,,Người miền nào
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMTYwNzgxMDU5NzA1MTYxNw==,Facebook,,lắc đít tiếp thôi q ơi,0,,,,Lắc đít tiếp thôi Q ơi 🐧🐧🐧
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzIxMjE0NzE3MTE2MDAxMzY=,Facebook,,<person> cưới vợ thôi em,0,,,,Đình Khởi cưới vợ thôi e
04dd04a95aad,YouTube,,"chống người thi hành công vụ… chuyến này ba mẹ không phải lo cho nó nữa rồi,",0,,,,"Chống người thi hành công vụ… chuyến này ba mẹ không phải lo cho nó nữa rồi,"
5cff3d26076f,YouTube,,tôi là tôi chúa ghét bọn này luôn chứ tôn trọng gì,0,,,,T là t chúa ghét bọn này luôn chứ tôn trọng gì
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzY3NTQ1MTMzODI2MTI1MA==,Facebook,,<person> nó đem cái vh ấy vào làm bẩn cái tp của người ta . nói ra lại bảo có người này người kia cho mà xem,0,,,,La Thai nó đem cái vh ấy vào làm bẩn cái tp của ngta ..nói ra lại bảo có ng này ng kia cho mà xem
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfOTA5NTk4MzQxNzM1Mjgy,Facebook,body,xấu quắc à cái đéo ngựa ơi,2,,,,xấu quắc à cđ ngựa ơi
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTYxMzczODU1NjI2MDUzOQ==,Facebook,family,"<person> địt mẹ mày , không đuổi thì kêu không đuổi, đến lúc đuổi bắt chúng nó ngã xuống đường cũng kêu , phải thế nào mới vừa lòng đây .",2,,,,"Nguyễn Ngọc Biển Cái đm mày , không đuổi thì kêu không đuổi,đến lúc đuổi bắt chúng nó ngã xuống đường cũng kêu , phải thế nào mới vừa lòng đây ."
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzc1NDU4NDg5NzYzMTM4Mg==,Facebook,gender,<person> thằng gay lỏ này,2,,,,Phạm Văn Hải thằng gay lỏ này
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzg2NjIwODE1ODc3MzYzNw==,Facebook,disability,"nín đi em, bọn anh ở đây mới mùng 2 mà chắc tính đểm cũng trên trung bình rầu em ah",0,,,,"Nín đi em, Bọn A ở đây mới mùng 2 mà chắc tính đểm cũng trên trung bình rầu em ah 🤪"
