input_text,label
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> riêng tao là tao không nhận đâu nhé, đề nghị cơ quan chức năng chừng phạt thích đáng",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> xin lỗi cái lồn. mẹ mày con mẹ may không biết dậy",1
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> kiêu hết giong họ mày qui suôn",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> già 2 thứ tóc rồi. làm việc gì cũng phải suy nghĩ chứ. làm chi để mọi người chửi. vô í thức quá. cả thằng cười theo nữa.,1
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> nếu làm mạnh tay à thì dễ vợ chồng mà giờ làm mạnh tay thì bị nói nên công an làm nhẹ nên người ta nhìn vào thấy yếu chứ mạnh tay thấy nó chạy cầm đồ quăng thẳng mặt là xong,0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> lúc đầu nhìn thì gai con mắt đến cặp thứ 2 xuất hiện thì ( ôi trời nó loạn ) đến cặp thứ 3 thì ( mẹ nó tối đến ai trên ai dưới ) giờ thì bình thường bạn ơi cả thế giới chứ có phải riêng việt nam đâu thời buổi @ rồi vui vẻ hạnh phúc là được ( ),2
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> tiễn xong dồi đi tù thì không đáng,0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> làm gì cũng được, miễn giúp được những người khốn khó là ok , còn những đứa ngồi cào phím không giúp được gì nói đúng cũng vô nghĩa",0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> nghe nặng tại vãi cả lồn,1
"dấu chấm hết cho tiktoker ""đớp"" 40 triệu tiền từ thiện </s> vài chục triệu bắt nhanh hơn vài chục tỉ , vào trăm tỉ",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> ephesose,0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> thời gian soi nguoi ta thì đi giúp để nhửng người khó khăn đi",0
"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> nói thật, cấm mẹ cái lũ yêu đương đồng tính đi, giới tính lệch lạc, sau bọn trẻ con nó thấy, bọn nó học hỏi, rồi bọn nó cũng lệch lạc theo, thì có mà loạn cả 1 nước, cứ như trung quốc đi, cấm hết",2
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> tìm mãi mới được tình yêu chân ái lại bắt về,0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> toàn bọn ngu thế coi thường luật pháp. cho bóc lịch cả đời,1
"boy phố ""gãy cánh"" ngay trước mặt </s> mong cho bọm này xanh cỏ càng sớm càng tồt",2
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> mấy thằg này nên pỏ tù chug thân nó để nó không làm ảnh hưởg đến xh,2
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> 1nhat 2 lỗ,0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> chả da thể thống gì,2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> bắc hây nam gì cũng là anh em một nhà nghe em trai",0
 </s> sống sao mà đéo ai chịu làm bạn?,1
<person> gì ? </s> đương nhiên,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> chửi xong xi đn lỗi ai mà không xin được",0
 </s> trùm nỗi đau vãi cả lồn cái tài khoản rác nó rõ đéo có một đứa bạn nào lọt vào luôn mà vẫn có đứa nhảy vào bênh bất chấp được chán luôn bạn,1
"con út 3 tuổi mất để lại 2 tỷ bảo hiểm, ty na cầm tiền đi biệt. sau 2 năm ty na trở về đón các con ở chung thì được 1 tuần người con thứ 3 (7 tuổi) cũng tử vong <per@@ </s> chỉ mong đọc bài này là để câu lượt xem thôi chứ không phải sự thật, chuyện này chỉ có trong phim kinh vậy ‍",0
"trăm năm tình viên mãn, bạc đầu nghĩa phu thê </s> ồ chính quy nhé tôi đồng cảm chia cùng với những người khác giới tính với mình chúng ta cần tôn trọng lẫn nhau bạn ạ họ mà tiếc gì mà không chúc mừng hạnh phúc cho họ nếu họ không có con cái họ sẽ có con nuôi họ không làm hại ai vậy là quá tuyệt vời rồi chúng ta cần tôn trọng họ nhiều hơn thay vì chỉ trích",0
"cảm ơn em đã biến giấc mơ của anh thành hiện thực, giấc mơ mãi có em trong đời hôn đồng tính </s> chúng mày có tội với trời đất",2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> không có lỗi đâu xin vô trong tù xin chứ người dân miền nam không ai cho mày cả",0
hai thanh niên đại học là lối chửi bới cựu chiến binh </s> cả con oát con,0
"nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> ui giờ ra đường lần quầng bị phạt nặng mọi người ơi ! hãy cẩn thận thôi chứ nghèo thi tiền đau ,",0
"1 đoạn video đang lan truyền trên threads quay lại cảnh người nào đó đã chạy tốc độ cực cao hơn 100 km/giờ trong khu vực nội thành đã thế xe không gương, vượt ẩu, chạy vào làn ô tô nữa. </s> hải phòng ngày mất hui",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> xu an đi ban,0
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> chỉ có phố đi bộ thôi, còn hà nội thì đâu cũng bị à",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> hành động xã rát đáng lên vô ý thức,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> ngón tay còn có ngón dài ngón ngắn . con người củng có người tốt kẻ xấu . mà nó lên mạng chửi cả . giờ lên xin lỗi",0
" </s> ⁠​⁠ người bình thường không gọi khéo thì là quyền của mỗi người không ai bắt ép cả , có bắt mọi người chiều theo mình phải gọi mình là chubby đâu . nhưng vấn đề dân mạng có kệ việc tự gọi khéo mình với những bạn béo khác là chubby đâu ? trong khi hoàn toàn bạn ý có quyền làm như thế ? những ngừoi muốn dùng từ theo ý họ và muốn dùng theo thì ông thấy có buồn cười không thế rõ ràng là không quen biết không có quyền lực gì cả mà bắt ép ngừoi ta phải sửa theo mình trong khi người ta dùng từ chubby chả có ảnh hưởng đến ai . còn bọn fat joke kì thì thì đầy bài này rồi nó 1 lần nữa chứng minh những gì tôi rap trong bài thôi dân trí vẫn còn nhiều thành phần … lắm",0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> phat la dung…. cho co y thuc,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> like được bnhieu thì trà bông đè phát thành dislike hết,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> máy chủ nasa cũng không chứa nổi video này,0
"nửa đêm, thiên an bất ngờ công khai full tin nhắn làm giấy khai sinh, lần đầu đáp trả về buổi họp báo 2 tiếng ‼ </s> càng nói càng lộ",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> thì chất nó tức vì đi ngoại tình à,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> mv này nặng đấy,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> em có lổi mà biết lôi là ô kê",0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> ai nói sao chứ tôi thấy bà nhân tốt hơn rất nhiều người",0
"vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> nghe tiếng nẹt bô thì tôi cứ xem nó ở đâu xong tôi né chứ chả biết cno thể hiện cái gì , trong mắt người xung quanh thật sự phản cảm. còn cái thèn gây tai nạn này xin lỗi có tác dụng sao ?",1
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> chị nói chuẩn luôn ạ,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> nhân cách em rẻ mạc thế,0
hai thanh niên đại học là lối chửi bới cựu chiến binh </s> chonhapkholuon.,0
 </s> nổi khắp cả nước với ra nước ngoài luôn mà,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> đối thủ nặng ký của blacklions,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> vô trong đó biết liền,",0
" </s> theo cá nhân tôi thì nên loại bỏ khỏi xã hội, như ý",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> ngu xe nó chạy 5.7 chuc ra đưa gây nó tông la phải rồi mấy thằng ngáo đó bo nó bình thường à,1
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> già rồi mà vẫn còn ngu,1
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cqcn phải xử cho những nguời sau này học hỏi",0
"xem xét kỷ luật sinh viên có hành vì vô lễ, thiếu tôn trọng đối với cựu chiến binh tại lễ kỷ niệm 30/4 <person> học <person> đang xác minh đỉ xử lý sinh viên vô lễ với hai người </s> 1 hình ảnh quá là xấu và rất buồn",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> vào trại đánh cho nó tâm thần . nên trang bị và cho phép biện pháp mạnh với lũ côn đồ,2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> thôi đi",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> quá muộn rồi!",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> mày mà biết lỗi gì mày chửi chửi rồi mày xin lỗi tiếp tục chửi chỉ có pháp luật mới trừng trị mày mày mới biết sợ",0
boy phố mới nhú hay sao mà mặt ông cháu nào cũng non choẹt vậy? </s> công an thành phố hồ chí minh dạ xem xét trường hợp này ạ,0
